"행정구역","2016년_계_총인구수","2016년_계_연령구간인구수","2016년_계_0세","2016년_계_1세","2016년_계_2세","2016년_계_3세","2016년_계_4세","2016년_계_5세","2016년_계_6세","2016년_계_7세","2016년_계_8세","2016년_계_9세","2016년_계_10세","2016년_계_11세","2016년_계_12세","2016년_계_13세","2016년_계_14세","2016년_계_15세","2016년_계_16세","2016년_계_17세","2016년_계_18세","2016년_계_19세","2016년_계_20세","2016년_계_21세","2016년_계_22세","2016년_계_23세","2016년_계_24세","2016년_계_25세","2016년_계_26세","2016년_계_27세","2016년_계_28세","2016년_계_29세","2016년_계_30세","2016년_계_31세","2016년_계_32세","2016년_계_33세","2016년_계_34세","2016년_계_35세","2016년_계_36세","2016년_계_37세","2016년_계_38세","2016년_계_39세","2016년_계_40세","2016년_계_41세","2016년_계_42세","2016년_계_43세","2016년_계_44세","2016년_계_45세","2016년_계_46세","2016년_계_47세","2016년_계_48세","2016년_계_49세","2016년_계_50세","2016년_계_51세","2016년_계_52세","2016년_계_53세","2016년_계_54세","2016년_계_55세","2016년_계_56세","2016년_계_57세","2016년_계_58세","2016년_계_59세","2016년_계_60세","2016년_계_61세","2016년_계_62세","2016년_계_63세","2016년_계_64세","2016년_계_65세","2016년_계_66세","2016년_계_67세","2016년_계_68세","2016년_계_69세","2016년_계_70세","2016년_계_71세","2016년_계_72세","2016년_계_73세","2016년_계_74세","2016년_계_75세","2016년_계_76세","2016년_계_77세","2016년_계_78세","2016년_계_79세","2016년_계_80세","2016년_계_81세","2016년_계_82세","2016년_계_83세","2016년_계_84세","2016년_계_85세","2016년_계_86세","2016년_계_87세","2016년_계_88세","2016년_계_89세","2016년_계_90세","2016년_계_91세","2016년_계_92세","2016년_계_93세","2016년_계_94세","2016년_계_95세","2016년_계_96세","2016년_계_97세","2016년_계_98세","2016년_계_99세","2016년_계_100세 이상"
"서울특별시 도봉구 (1132000000)","348,220","348,220","2,179","2,457","2,482","2,359","2,650","2,578","2,608","2,474","2,501","2,818","2,557","2,426","2,811","2,889","3,006","3,435","4,030","3,863","4,110","4,563","4,515","4,778","4,889","5,029","5,139","4,940","4,598","4,509","4,473","4,347","4,293","4,508","4,482","4,999","5,331","5,501","5,355","5,199","4,396","4,852","4,781","4,906","5,364","5,826","5,943","6,356","6,274","6,155","6,349","5,814","5,629","5,758","5,771","5,608","6,189","6,493","6,835","6,370","5,978","6,019","5,487","5,708","4,773","4,029","4,410","3,145","3,343","3,397","3,437","3,497","2,770","2,498","2,562","2,606","3,123","2,519","2,154","2,123","1,869","1,600","1,465","1,345","1,108","1,013","898","682","596","559","497","362","288","216","164","168","102","82","56","37","26","30","129"
"서울특별시 노원구 (1135000000)","567,581","567,581","3,935","4,301","4,187","3,995","4,533","4,273","4,485","4,308","4,897","5,137","4,924","5,014","5,868","6,120","6,182","7,197","8,175","7,782","8,027","8,535","8,368","8,658","8,521","8,603","8,398","8,019","7,129","6,814","6,657","6,417","6,812","6,979","7,039","8,074","8,510","8,731","8,706","8,749","7,590","8,155","8,228","8,693","9,638","10,255","10,670","11,552","11,303","11,165","10,805","10,059","9,146","9,438","9,151","8,873","9,415","9,563","9,723","9,056","8,530","8,377","7,659","7,957","6,641","5,746","6,315","4,300","4,827","4,776","4,634","4,775","3,801","3,369","3,465","3,487","4,227","3,384","3,007","2,956","2,616","2,425","2,043","2,055","1,749","1,468","1,298","1,085","995","810","663","541","425","325","280","233","189","133","107","72","33","39","227"
"서울특별시 은평구 (1138000000)","491,476","491,476","3,338","3,688","3,609","3,557","4,050","3,835","3,869","3,736","3,876","4,127","3,856","3,574","4,005","4,268","4,259","4,694","5,553","5,421","5,409","5,918","6,129","6,215","6,463","6,669","6,871","6,982","6,488","6,383","6,451","6,270","6,370","6,725","6,916","7,732","8,265","8,753","8,558","8,328","6,956","7,671","7,587","7,694","8,423","8,851","8,855","9,283","8,838","8,626","8,510","7,822","7,286","7,656","7,640","7,431","7,941","8,371","8,609","8,191","7,567","7,495","6,983","7,174","6,246","5,445","5,811","4,240","4,735","4,881","4,872","5,145","4,073","3,646","3,698","3,703","4,456","3,634","3,055","3,004","2,571","2,385","2,145","1,846","1,513","1,245","1,122","910","755","719","558","508","320","289","239","202","159","98","82","56","44","35","361"
"서울특별시 서대문구 (1141000000)","314,194","314,194","2,215","2,239","2,356","2,232","2,361","2,197","2,243","2,224","2,150","2,250","2,267","2,118","2,398","2,540","2,498","2,904","3,234","3,150","3,296","3,665","4,123","4,420","4,721","4,978","5,275","5,485","4,869","4,758","4,687","4,498","4,476","4,530","4,470","4,860","5,187","5,209","5,082","4,899","4,232","4,578","4,483","4,617","5,070","5,172","5,473","5,929","5,599","5,548","5,336","5,177","4,578","5,008","4,970","4,756","5,074","5,207","5,397","4,936","4,779","4,646","4,184","4,448","3,699","3,389","3,542","2,570","2,914","2,919","2,935","3,207","2,610","2,349","2,370","2,462","2,989","2,380","2,142","2,249","1,813","1,663","1,548","1,461","1,129","886","826","586","609","533","409","349","246","206","174","157","116","90","71","48","36","36","215"
"서울특별시 마포구 (1144000000)","379,892","379,892","3,261","3,245","3,046","2,879","3,129","2,937","3,063","2,829","3,095","3,179","2,870","2,773","2,955","3,043","2,937","3,279","3,725","3,577","3,591","4,096","4,461","4,848","5,148","5,614","6,177","6,431","6,143","6,215","6,321","6,512","6,662","6,901","6,915","7,448","7,794","7,520","7,240","7,024","6,002","6,521","6,337","6,428","6,830","7,041","6,981","7,254","6,778","6,590","6,192","5,672","5,143","5,658","5,526","5,237","5,444","5,657","5,982","5,456","4,888","4,946","4,449","4,754","3,930","3,422","3,831","2,609","2,973","3,154","3,077","3,236","2,576","2,443","2,540","2,485","2,959","2,402","2,080","2,104","1,763","1,725","1,462","1,419","1,120","952","845","696","571","559","454","360","244","207","163","175","136","93","66","59","46","28","279"
"서울특별시 양천구 (1147000000)","477,739","477,739","3,152","3,389","3,390","3,435","3,807","3,840","4,111","3,995","4,511","4,767","4,458","4,623","5,380","5,573","5,633","6,338","6,973","6,995","6,955","6,953","6,896","6,974","6,902","6,730","6,697","6,663","5,917","5,863","5,788","5,686","5,863","6,072","6,175","6,836","7,274","7,348","7,365","7,244","6,400","6,810","7,058","7,387","8,282","8,580","9,165","9,949","9,780","9,790","9,432","8,854","8,153","8,402","8,323","7,614","8,304","8,169","8,352","7,764","7,107","6,883","6,315","6,671","5,544","4,870","5,253","3,660","4,041","3,861","3,820","3,737","3,038","2,495","2,556","2,472","2,892","2,280","1,950","1,986","1,667","1,641","1,391","1,292","1,088","1,005","841","711","658","590","504","377","277","233","153","199","123","103","73","35","30","25","153"
"서울특별시 강서구 (1150000000)","595,485","595,485","5,255","5,479","5,231","5,125","5,556","5,163","4,713","4,482","4,742","4,965","4,416","4,276","4,702","4,818","4,878","5,356","6,266","5,837","6,307","6,694","7,042","7,555","7,812","8,350","8,895","9,336","8,867","8,932","9,376","9,260","9,759","10,130","10,197","11,406","12,154","11,937","11,592","11,192","9,353","9,739","9,221","9,349","9,985","10,134","9,910","10,083","9,709","9,542","9,368","8,722","8,237","8,787","8,853","8,720","9,572","10,194","10,377","9,974","9,128","9,312","8,390","8,877","7,347","6,590","7,070","4,840","5,435","5,477","5,221","5,306","4,147","3,532","3,518","3,293","3,875","3,085","2,769","2,631","2,275","1,981","1,796","1,842","1,506","1,292","1,172","962","927","813","654","565","414","319","269","218","179","126","102","65","45","37","201"
"서울특별시 구로구 (1153000000)","417,551","417,551","3,462","3,935","3,682","3,785","3,926","3,758","3,660","3,357","3,413","3,451","3,160","2,891","3,038","3,044","3,198","3,556","4,023","3,878","4,080","4,513","4,696","5,092","5,384","5,556","5,888","5,966","5,811","5,860","6,084","6,103","6,308","6,486","6,764","7,430","8,084","8,051","7,928","7,826","6,608","6,916","6,849","6,510","7,127","7,145","6,960","7,174","6,897","6,729","6,654","6,224","5,941","6,357","6,332","5,993","6,695","7,008","7,400","6,867","6,553","6,454","6,036","6,331","5,417","4,972","5,116","3,776","4,248","4,249","4,040","4,239","3,237","2,877","2,926","2,811","3,355","2,497","2,179","2,098","1,952","1,572","1,493","1,278","1,130","916","738","618","571","478","389","324","257","175","126","145","107","66","65","29","29","19","150"
"서울특별시 금천구 (1154500000)","235,386","235,386","1,552","1,802","1,659","1,484","1,814","1,580","1,536","1,446","1,472","1,598","1,505","1,458","1,560","1,657","1,694","1,885","2,212","2,245","2,549","2,652","2,808","3,033","3,226","3,437","3,618","3,800","3,688","3,606","3,593","3,697","3,618","3,588","3,663","3,882","4,071","3,928","3,816","3,778","3,106","3,367","3,270","3,360","3,571","3,856","3,827","4,095","4,119","4,067","4,268","3,946","4,047","4,193","4,215","3,968","4,459","4,474","4,711","4,408","3,937","3,737","3,580","3,699","3,237","2,695","2,988","2,221","2,482","2,356","2,250","2,363","1,887","1,747","1,664","1,642","1,995","1,561","1,261","1,265","1,072","894","809","765","612","522","495","357","302","263","260","186","119","105","83","80","71","40","32","30","24","14","147"
"서울특별시 영등포구 (1156000000)","370,613","370,613","3,001","3,241","2,994","2,774","3,058","2,833","2,703","2,471","2,628","2,739","2,497","2,326","2,466","2,529","2,519","2,783","3,363","3,259","3,532","3,842","3,853","4,415","4,621","4,944","5,504","5,978","5,726","6,091","6,381","6,436","6,459","6,708","6,669","6,943","7,357","7,086","6,889","6,585","5,480","6,011","5,730","5,572","5,936","6,115","6,141","6,447","6,127","6,087","5,920","5,645","5,291","5,681","5,780","5,425","5,951","6,245","6,453","6,067","5,695","5,762","5,071","5,454","4,652","3,997","4,489","3,249","3,688","3,569","3,595","3,647","2,916","2,575","2,598","2,543","3,084","2,408","2,027","2,111","1,752","1,654","1,579","1,408","1,125","954","841","632","543","490","418","346","264","219","172","148","113","102","67","49","38","34","228"
"서울특별시 동작구 (1159000000)","400,997","400,997","2,976","3,330","3,129","3,013","3,270","3,107","3,145","2,860","2,898","3,046","2,802","2,669","2,894","2,912","2,904","3,192","3,601","3,544","4,069","4,460","4,914","5,221","5,899","6,319","6,801","7,200","6,772","6,949","6,911","6,840","6,892","7,035","6,586","7,265","7,651","7,459","7,299","7,212","6,021","6,343","6,207","6,186","6,590","6,494","6,556","6,798","6,476","6,483","6,158","5,850","5,390","5,715","5,954","5,634","6,204","6,389","6,624","6,286","5,850","5,970","5,275","5,698","4,806","4,320","4,622","3,439","3,758","3,891","3,848","3,930","3,274","2,833","2,827","2,736","3,337","2,652","2,322","2,218","1,898","1,692","1,583","1,381","1,239","1,010","885","681","597","577","489","395","283","226","178","182","138","91","80","50","48","33","251"
"서울특별시 관악구 (1162000000)","506,851","506,851","3,256","3,441","3,289","3,041","3,343","3,257","3,055","2,820","3,018","3,134","2,932","2,907","2,953","3,140","3,188","3,437","4,069","4,047","4,432","5,269","6,044","6,472","7,765","8,935","10,419","11,590","11,485","11,726","11,639","11,070","10,618","10,249","9,853","10,266","10,535","10,163","9,473","8,937","7,416","7,606","7,498","7,476","7,946","8,049","7,953","8,418","7,821","7,590","7,420","7,022","6,584","7,040","6,973","6,671","7,450","7,601","8,039","7,608","7,009","6,926","6,540","6,998","6,010","5,346","5,915","4,466","4,923","4,997","4,878","4,961","4,008","3,506","3,674","3,487","4,247","3,349","2,721","2,677","2,280","1,962","1,660","1,502","1,204","1,000","876","722","657","547","454","362","330","200","158","179","139","86","49","53","41","35","269"
"서울특별시 서초구 (1165000000)","447,192","447,192","3,305","3,707","3,828","3,924","4,384","4,321","4,561","4,219","4,550","4,641","4,292","4,144","4,795","4,670","4,618","5,064","5,574","5,208","5,388","5,418","5,392","5,475","5,567","5,651","6,023","6,210","5,904","6,281","6,445","6,324","6,558","6,709","6,639","7,701","8,059","8,130","8,223","8,000","7,037","7,743","7,687","7,599","8,313","8,601","8,801","8,917","8,915","8,483","7,918","7,345","6,064","6,642","6,652","6,270","6,282","6,397","6,540","6,306","6,144","6,080","5,527","5,884","4,858","4,643","4,736","3,337","3,702","3,836","3,890","3,804","3,273","2,768","2,672","2,525","2,716","2,244","1,890","1,806","1,551","1,455","1,242","1,245","1,008","829","770","614","571","580","497","416","302","279","189","230","139","114","85","58","44","32","193"
"서울특별시 강남구 (1168000000)","567,115","567,115","3,632","3,995","4,038","4,074","4,496","4,459","4,566","4,352","4,806","5,056","4,716","4,785","5,634","5,957","5,784","6,741","8,010","7,695","8,037","7,737","7,617","7,591","7,726","7,786","8,168","8,345","8,339","8,462","8,739","8,689","8,807","9,219","9,166","9,858","10,530","10,547","10,204","10,151","8,660","9,293","8,917","9,064","9,800","10,105","10,695","11,470","11,529","11,310","10,676","10,025","8,384","9,279","9,020","8,350","8,148","8,233","8,399","7,757","7,420","7,619","6,994","7,435","6,203","5,776","6,218","4,078","4,649","4,798","4,736","4,638","4,017","3,327","3,229","2,951","3,241","2,652","2,358","2,057","1,882","1,755","1,461","1,454","1,217","988","989","809","696","700","576","495","387","340","254","246","164","153","114","74","47","53","237"
"서울특별시 송파구 (1171000000)","657,831","657,831","5,151","5,510","5,427","5,307","5,807","5,604","5,707","5,528","5,640","6,013","5,612","5,367","5,956","6,143","6,079","6,832","7,902","7,509","7,598","8,125","8,320","8,658","8,823","8,954","9,500","9,636","9,387","9,538","9,993","10,065","10,471","10,662","10,682","11,810","12,558","12,481","12,218","11,974","9,874","10,639","10,346","10,427","11,069","11,366","11,774","12,375","11,813","11,709","11,205","10,522","9,697","10,436","10,285","10,003","10,449","10,768","11,378","10,571","9,938","10,183","8,780","9,684","8,092","7,238","7,745","5,181","5,621","5,557","5,331","5,374","4,298","3,642","3,556","3,373","3,801","3,082","2,499","2,405","2,165","1,993","1,781","1,699","1,414","1,275","1,144","936","788","720","660","555","419","345","242","274","175","127","101","70","48","45","222"
"서울특별시 강동구 (1174000000)","444,168","444,168","3,053","3,448","3,448","3,315","3,682","3,449","3,620","3,341","3,605","3,808","3,447","3,216","3,669","3,877","3,966","4,312","5,251","4,971","5,267","5,422","5,639","5,985","5,985","6,071","6,559","6,452","6,232","6,232","6,443","6,286","6,207","6,631","6,693","7,388","7,820","8,006","7,721","7,681","6,401","6,799","6,493","6,562","7,083","7,303","7,528","7,764","7,677","7,671","7,711","7,296","6,784","7,115","7,354","6,982","7,939","8,151","8,499","7,995","7,504","7,417","6,769","7,059","6,083","5,156","5,754","3,795","4,103","4,232","4,169","3,988","3,212","2,713","2,629","2,540","2,916","2,296","1,877","1,826","1,575","1,448","1,308","1,242","1,091","881","814","710","652","578","524","413","336","246","179","196","129","94","70","57","43","35","204"
